Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,content,,answer,ANSWER
15,1605612226520,17/11/2020 11:23:46,1605612226046,0,17/11/2020 11:23:46,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,38461.040000000095,,,,,0,1,0,,,,1,,instructionPSP,,,,
16,1605612227004,17/11/2020 11:23:47,1605612226967,0,17/11/2020 11:23:46,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,915.6350000003004,,,,,0,1,0,,,,1,,instructionPSP,,,,
17,1605612231426,17/11/2020 11:23:51,1605612231379,0,17/11/2020 11:23:51,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,3,3,1,Screen 1,buttonB,response_button_text,4395.129999999888,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,1,1,example,dataExample_PSP_AX.png,,"Yes, they contain an indirect correlation",
18,1605612234271,17/11/2020 11:23:54,1605612234089,0,17/11/2020 11:23:54,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,3,3,1,Screen 1,buttonA,response_button_text,7107.359999999986,,,"Yes, they contain an indirect correlation",2,1,0,0,,,,1,1,example,dataExample_PSP_AX.png,,"Yes, they contain an indirect correlation",
19,1605612237615,17/11/2020 11:23:57,1605612237569,0,17/11/2020 11:23:57,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,4,4,1,Screen 1,buttonB,response_button_text,3265.0250000006054,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,1,1,example,dataExample_PSP_AB.png,,"No, they do not contain an indirect correlation",
20,1605612239022,17/11/2020 11:23:59,1605612238982,0,17/11/2020 11:23:58,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,5,2,1,Screen 1,advancementZone,continue_button,1216.2950000001583,,,,,0,1,0,,,,1,,start,,,,
21,1605612243268,17/11/2020 11:24:03,1605612243230,0,17/11/2020 11:24:03,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,6,5,1,Screen 1,buttonA,response_button_text,4237.439999999886,,,"Yes, they contain an indirect correlation",1,1,0,0,,,,1,,trial,data3_PSP_AX.png,,"Yes, they contain an indirect correlation",
22,1605612246755,17/11/2020 11:24:06,1605612246717,0,17/11/2020 11:24:06,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,7,6,1,Screen 1,buttonB,response_button_text,3479.3650000001653,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,1,,trial,data2_PSP_AB.png,,"No, they do not contain an indirect correlation",
23,1605612249230,17/11/2020 11:24:09,1605612249182,0,17/11/2020 11:24:09,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,8,7,1,Screen 1,buttonB,response_button_text,2455.3949999999604,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,1,,trial,data1_PSP_AB.png,,"No, they do not contain an indirect correlation",
24,1605612256520,17/11/2020 11:24:16,1605612256461,0,17/11/2020 11:24:16,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,9,8,1,Screen 1,buttonB,response_button_text,7269.309999999707,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,1,,trial,data4_PSP_AB.png,,"No, they do not contain an indirect correlation",
25,1605612256582,17/11/2020 11:24:16,1605612256466,0,17/11/2020 11:24:16,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,2,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,1,,end,,,,
26,1605612259701,17/11/2020 11:24:19,1605612259565,0,17/11/2020 11:24:19,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,2,1,Screen 1,slider,response_slider_endValue,3098.9799999998068,,,92,,0,1,0,,,,1,,end,,,,
27,1605612259764,17/11/2020 11:24:19,1605612259567,0,17/11/2020 11:24:19,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,2,1,Screen 1,continueButton,continue_button,3098.9799999998068,,,,,0,1,0,,,,1,,end,,,,
28,1605612266460,17/11/2020 11:24:26,1605612266413,0,17/11/2020 11:24:26,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,20,1,1,Screen 1,buttonB,response_button_text,6839.425000000163,,,Parallel Assemblies Plot,1,0,1,0,,,,,,userPreference,,,,
29,1605612266522,17/11/2020 11:24:26,1605612266416,0,17/11/2020 11:24:26,28606,13,task-l9mz,,7842493,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 2: Identify correlation outside the display,15,spreadsheet,,,END TASK,,,,,355915,,,,,0,1,0,,,,,,,,,,
1,1605536030121,16/11/2020 14:13:50,1605536029961,0,16/11/2020 14:13:49,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 2: Identify correlation outside the display,15,spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1605536031496,16/11/2020 14:13:51,1605536031382,0,16/11/2020 14:13:51,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,853x385,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,1384.505000023637,,,,,0,1,0,,,,,,taskIntroduction,,,,
3,1605536181187,16/11/2020 14:16:21,1605536181032,0,16/11/2020 14:16:21,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,149631.6349999979,,,,,0,1,0,,,,1,,instructionPSP,,,,
4,1605536182687,16/11/2020 14:16:22,1605536182543,0,16/11/2020 14:16:22,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,1501.9849999807775,,,,,0,1,0,,,,1,,instructionPSP,,,,
5,1605536185330,16/11/2020 14:16:25,1605536185240,0,16/11/2020 14:16:25,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,4,1,1,Screen 1,buttonA,response_button_text,2667.6750000042375,,,"Yes, they contain an indirect correlation",1,0,1,0,,,,1,1,example,dataExample_PSP_AB.png,,"No, they do not contain an indirect correlation",
6,1605536191658,16/11/2020 14:16:31,1605536191559,0,16/11/2020 14:16:31,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,4,1,1,Screen 1,buttonB,response_button_text,8988.039999996545,,,"No, they do not contain an indirect correlation",2,1,0,0,,,,1,1,example,dataExample_PSP_AB.png,,"No, they do not contain an indirect correlation",
7,1605536194535,16/11/2020 14:16:34,1605536194437,0,16/11/2020 14:16:34,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,3,2,1,Screen 1,buttonA,response_button_text,2679.534999973839,,,"Yes, they contain an indirect correlation",1,1,0,0,,,,1,1,example,dataExample_PSP_AX.png,,"Yes, they contain an indirect correlation",
8,1605536195988,16/11/2020 14:16:35,1605536195903,0,16/11/2020 14:16:35,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,5,1,1,Screen 1,advancementZone,continue_button,1266.5149999957066,,,,,0,1,0,,,,1,,start,,,,
9,1605536201162,16/11/2020 14:16:41,1605536201063,0,16/11/2020 14:16:41,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,6,1,1,Screen 1,buttonB,response_button_text,5148.540000023786,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,1,,trial,data2_PSP_AX.png,,"Yes, they contain an indirect correlation",
10,1605536211350,16/11/2020 14:16:51,1605536211255,0,16/11/2020 14:16:51,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,7,2,1,Screen 1,buttonB,response_button_text,10181.255000003148,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,1,,trial,data4_PSP_AB.png,,"No, they do not contain an indirect correlation",
11,1605536213494,16/11/2020 14:16:53,1605536213383,0,16/11/2020 14:16:53,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,8,3,1,Screen 1,buttonB,response_button_text,2109.230000001844,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,1,,trial,data3_PSP_AX.png,,"Yes, they contain an indirect correlation",
12,1605536216119,16/11/2020 14:16:56,1605536215975,0,16/11/2020 14:16:55,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,9,4,1,Screen 1,buttonB,response_button_text,2579.7549999842886,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,1,,trial,data1_PSP_AX.png,,"Yes, they contain an indirect correlation",
13,1605536216228,16/11/2020 14:16:56,1605536215984,0,16/11/2020 14:16:55,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,1,,end,,,,
14,1605536218994,16/11/2020 14:16:58,1605536218895,0,16/11/2020 14:16:58,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_endValue,2911.7150000238325,,,100,,0,1,0,,,,1,,end,,,,
15,1605536219104,16/11/2020 14:16:59,1605536218896,0,16/11/2020 14:16:58,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,10,1,1,Screen 1,continueButton,continue_button,2911.7150000238325,,,,,0,1,0,,,,1,,end,,,,
16,1605536342363,16/11/2020 14:19:02,1605536342270,0,16/11/2020 14:19:02,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,11,1,1,Screen 1,advancementZone,continue_button,123366.24500001199,,,,,0,1,0,,,,2,,instructionMixed,,,,
17,1605536343818,16/11/2020 14:19:03,1605536343686,0,16/11/2020 14:19:03,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,11,1,2,Screen 2,advancementZone,continue_button,1411.8000000016764,,,,,0,1,0,,,,2,,instructionMixed,,,,
18,1605536347318,16/11/2020 14:19:07,1605536347222,0,16/11/2020 14:19:07,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,12,3,1,Screen 1,buttonA,response_button_text,3510.9949999896344,,,"Yes, they contain an indirect correlation",1,1,0,0,,,,2,2,example,dataExample_Mixed_AX.png,,"Yes, they contain an indirect correlation",
19,1605536351711,16/11/2020 14:19:11,1605536351598,0,16/11/2020 14:19:11,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,13,4,1,Screen 1,buttonA,response_button_text,4178.375000017695,,,"Yes, they contain an indirect correlation",1,0,1,0,,,,2,2,example,dataExample_Mixed_AB.png,,"No, they do not contain an indirect correlation",
20,1605536353273,16/11/2020 14:19:13,1605536353183,0,16/11/2020 14:19:13,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,13,4,1,Screen 1,buttonB,response_button_text,5762.604999996256,,,"No, they do not contain an indirect correlation",2,1,0,0,,,,2,2,example,dataExample_Mixed_AB.png,,"No, they do not contain an indirect correlation",
21,1605536356119,16/11/2020 14:19:16,1605536356007,0,16/11/2020 14:19:16,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,14,2,1,Screen 1,advancementZone,continue_button,2661.5250000031665,,,,,0,1,0,,,,2,,start,,,,
22,1605536358260,16/11/2020 14:19:18,1605536358159,0,16/11/2020 14:19:18,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,15,5,1,Screen 1,buttonB,response_button_text,2139.3150000076275,,,"No, they do not contain an indirect correlation",1,0,1,0,,,,2,,trial,data4_Mixed_AX.png,,"Yes, they contain an indirect correlation",
23,1605536359963,16/11/2020 14:19:19,1605536359870,0,16/11/2020 14:19:19,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,16,6,1,Screen 1,buttonB,response_button_text,1700.5599999974947,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,2,,trial,data1_Mixed_AB.png,,"No, they do not contain an indirect correlation",
24,1605536363917,16/11/2020 14:19:23,1605536363822,0,16/11/2020 14:19:23,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,17,7,1,Screen 1,buttonB,response_button_text,3940.484999999171,,,"No, they do not contain an indirect correlation",1,1,0,0,,,,2,,trial,data3_Mixed_AB.png,,"No, they do not contain an indirect correlation",
25,1605536365807,16/11/2020 14:19:25,1605536365702,0,16/11/2020 14:19:25,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,18,8,1,Screen 1,buttonA,response_button_text,1869.8150000127498,,,"Yes, they contain an indirect correlation",1,0,1,0,,,,2,,trial,data2_Mixed_AB.png,,"No, they do not contain an indirect correlation",
26,1605536365870,16/11/2020 14:19:25,1605536365708,0,16/11/2020 14:19:25,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,19,2,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,2,,end,,,,
27,1605536368313,16/11/2020 14:19:28,1605536368214,0,16/11/2020 14:19:28,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,19,2,1,Screen 1,slider,response_slider_endValue,2505.8199999912176,,,100,,0,1,0,,,,2,,end,,,,
28,1605536368361,16/11/2020 14:19:28,1605536368215,0,16/11/2020 14:19:28,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1280x578,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,19,2,1,Screen 1,continueButton,continue_button,2505.8199999912176,,,,,0,1,0,,,,2,,end,,,,
29,1605536377058,16/11/2020 14:19:37,1605536376958,0,16/11/2020 14:19:36,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1422x642,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,20,1,1,Screen 1,buttonA,response_button_text,8735.580000007758,,,Parallel Sets Plot,1,0,1,0,,,,,,userPreference,,,,
30,1605536377120,16/11/2020 14:19:37,1605536376962,0,16/11/2020 14:19:36,28606,13,task-l9mz,,7820114,BLIND,2324013,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1280x720,1422x642,,Task 2: Identify correlation outside the display,15,spreadsheet,,,END TASK,,,,,347001,,,,,0,1,0,,,,,,,,,,
1,1605528308091,16/11/2020 12:05:08,1605528307939,0,16/11/2020 12:05:07,28606,13,task-l9mz,,7816443,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 2: Identify correlation outside the display,15,spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1605528333482,16/11/2020 12:05:33,1605528333392,0,16/11/2020 12:05:33,28606,13,task-l9mz,,7816443,BLIND,2322712,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 2: Identify correlation outside the display,15,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,25425.909999990836,,,,,0,1,0,,,,,,taskIntroduction,,,,
