Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,content,answer,,ANSWER
23,1605380032094,14/11/2020 18:53:52,1605380032648,1,14/11/2020 19:53:52,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,16,6,1,Screen 1,buttonA,response_button_text,1026.0599999965052,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data2_PSP_ABX.png,"Yes, they are correlated",,
24,1605380034843,14/11/2020 18:53:54,1605380035426,1,14/11/2020 19:53:55,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,17,7,1,Screen 1,buttonA,response_button_text,2757.499999999709,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data3_PSP_ABX.png,"Yes, they are correlated",,
25,1605380036063,14/11/2020 18:53:56,1605380036616,1,14/11/2020 19:53:56,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,18,8,1,Screen 1,buttonB,response_button_text,1156.955000005837,,,"No, they are not correlated",1,1,0,0,,,,2,,trial,data4_PSP_AB.png,"No, they are not correlated",,
26,1605380036218,14/11/2020 18:53:56,1605380036641,1,14/11/2020 19:53:56,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,2,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,2,,end,,,,
27,1605380040055,14/11/2020 18:54:00,1605380040395,1,14/11/2020 19:54:00,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,2,1,Screen 1,slider,response_slider_endValue,3753.8749999948777,,,5,,0,1,0,,,,2,,end,,,,
28,1605380040225,14/11/2020 18:54:00,1605380040397,1,14/11/2020 19:54:00,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,2,1,Screen 1,continueButton,continue_button,3753.8749999948777,,,,,0,1,0,,,,2,,end,,,,
29,1605380081545,14/11/2020 18:54:41,1605380081812,1,14/11/2020 19:54:41,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,41396.47999999579,,,,,0,1,0,,,,1,,instructions_PCP,,,,
30,1605380101325,14/11/2020 18:55:01,1605380101552,1,14/11/2020 19:55:01,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,19729.9400000046,,,,,0,1,0,,,,1,,instructions_PCP,,,,
31,1605380103359,14/11/2020 18:55:03,1605380103933,1,14/11/2020 19:55:03,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,3,Screen 3,advancementZone,continue_button,2359.4500000035623,,,,,0,1,0,,,,1,,instructions_PCP,,,,
32,1605380105220,14/11/2020 18:55:05,1605380105780,1,14/11/2020 19:55:05,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,3,5,1,Screen 1,buttonA,response_button_text,1802.7949999959674,,,"Yes, they are correlated",1,1,0,0,,,,1,1,example,dataExample_PCP_ABX.png,"Yes, they are correlated",,
33,1605380106706,14/11/2020 18:55:06,1605380107261,1,14/11/2020 19:55:07,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,4,6,1,Screen 1,buttonB,response_button_text,1262.9099999975879,,,"No, they are not correlated",1,1,0,0,,,,1,1,example,dataExample_PCP_AB.png,"No, they are not correlated",,
34,1605380107753,14/11/2020 18:55:07,1605380108309,1,14/11/2020 19:55:08,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,5,3,1,Screen 1,advancementZone,continue_button,866.2949999998091,,,,,0,1,0,,,,1,,start,,,,
35,1605380109512,14/11/2020 18:55:09,1605380109804,1,14/11/2020 19:55:09,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,6,9,1,Screen 1,buttonB,response_button_text,1463.7149999979883,,,"No, they are not correlated",1,1,0,0,,,,1,,trial,data4_PCP_AB.png,"No, they are not correlated",,
36,1605380110621,14/11/2020 18:55:10,1605380111174,1,14/11/2020 19:55:11,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,7,10,1,Screen 1,buttonA,response_button_text,1354.2349999989383,,,"Yes, they are correlated",1,1,0,0,,,,1,,trial,data2_PCP_BX.png,"Yes, they are correlated",,
37,1605380112452,14/11/2020 18:55:12,1605380112990,1,14/11/2020 19:55:12,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,8,11,1,Screen 1,buttonB,response_button_text,1781.3549999991665,,,"No, they are not correlated",1,1,0,0,,,,1,,trial,data3_PCP_AB.png,"No, they are not correlated",,
38,1605380113391,14/11/2020 18:55:13,1605380113952,1,14/11/2020 19:55:13,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,9,12,1,Screen 1,buttonA,response_button_text,935.3950000003679,,,"Yes, they are correlated",1,1,0,0,,,,1,,trial,data1_PCP_ABX.png,"Yes, they are correlated",,
39,1605380113547,14/11/2020 18:55:13,1605380113969,1,14/11/2020 19:55:13,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,3,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,1,,end,,,,
40,1605380115550,14/11/2020 18:55:15,1605380116106,1,14/11/2020 19:55:16,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,3,1,Screen 1,slider,response_slider_endValue,2136.285000000382,,,10,,0,1,0,,,,1,,end,,,,
41,1605380115675,14/11/2020 18:55:15,1605380116108,1,14/11/2020 19:55:16,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,3,1,Screen 1,continueButton,continue_button,2136.285000000382,,,,,0,1,0,,,,1,,end,,,,
42,1605380135454,14/11/2020 18:55:35,1605380135728,1,14/11/2020 19:55:35,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,29,1,1,Screen 1,button2,response_button_text,19588.044999996782,,,Parallel Sets Plot,1,0,1,0,,,,,,userPreference,,,,
43,1605380135609,14/11/2020 18:55:35,1605380135732,1,14/11/2020 19:55:35,28606,13,task-xe1r,,7791872,BLIND,2315310,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.73.0,Chrome 86.0.4240.112,1536x864,1536x746,,Task 1: Identify correlation,25,spreadsheet,,,END TASK,,,,,581782,,,,,0,1,0,,,,,,,,,,
1,1605611246194,17/11/2020 11:07:26,1605611246102,0,17/11/2020 11:07:26,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,1536x865,1536x754,,Task 1: Identify correlation,25,spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,
2,1605611400485,17/11/2020 11:10:00,1605611400355,0,17/11/2020 11:10:00,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,1536x865,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,154199.12999999998,,,,,0,1,0,,,,,,taskIntroduction,,,,
3,1605611498235,17/11/2020 11:11:38,1605611498198,0,17/11/2020 11:11:38,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,1536x865,1536x754,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,1,Screen 1,advancementZone,continue_button,97817.5249999995,,,,,0,1,0,,,,2,,instructions_PSP,,,,
4,1605611578450,17/11/2020 11:12:58,1605611578413,0,17/11/2020 11:12:58,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,2,Screen 2,advancementZone,continue_button,80206.29499999998,,,,,0,1,0,,,,2,,instructions_PSP,,,,
5,1605611582499,17/11/2020 11:13:02,1605611582460,0,17/11/2020 11:13:02,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,11,1,3,Screen 3,advancementZone,continue_button,4041.909999999916,,,,,0,1,0,,,,2,,instructions_PSP,,,,
6,1605611592885,17/11/2020 11:13:12,1605611592801,0,17/11/2020 11:13:12,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,13,1,1,Screen 1,buttonB,response_button_text,10296.6800000004,,,"No, they are not correlated",1,1,0,0,,,,2,2,example,dataExample_PSP_AB.png,"No, they are not correlated",,
7,1605611595156,17/11/2020 11:13:15,1605611594568,0,17/11/2020 11:13:14,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,12,2,1,Screen 1,buttonA,response_button_text,1547.1350000007078,,,"Yes, they are correlated",1,1,0,0,,,,2,2,example,dataExample_PSP_ABX.png,"Yes, they are correlated",,
8,1605611598236,17/11/2020 11:13:18,1605611598195,0,17/11/2020 11:13:18,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,14,1,1,Screen 1,advancementZone,continue_button,3417.9850000000442,,,,,0,1,0,,,,2,,start,,,,
9,1605611599657,17/11/2020 11:13:19,1605611599627,0,17/11/2020 11:13:19,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,15,1,1,Screen 1,buttonB,response_button_text,1418.8650000005728,,,"No, they are not correlated",1,1,0,0,,,,2,,trial,data1_PSP_AX.png,"No, they are not correlated",,
10,1605611601455,17/11/2020 11:13:21,1605611601300,0,17/11/2020 11:13:21,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,16,2,1,Screen 1,buttonB,response_button_text,1662.940000000177,,,"No, they are not correlated",1,1,0,0,,,,2,,trial,data2_PSP_AB.png,"No, they are not correlated",,
11,1605611602533,17/11/2020 11:13:22,1605611602507,0,17/11/2020 11:13:22,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,17,3,1,Screen 1,buttonA,response_button_text,1194.820000000589,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data3_PSP_BX.png,"Yes, they are correlated",,
12,1605611603626,17/11/2020 11:13:23,1605611603555,0,17/11/2020 11:13:23,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,18,4,1,Screen 1,buttonA,response_button_text,1030.6350000000675,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data4_PSP_ABX.png,"Yes, they are correlated",,
13,1605611603783,17/11/2020 11:13:23,1605611603575,0,17/11/2020 11:13:23,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,1,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,2,,end,,,,
14,1605611609727,17/11/2020 11:13:29,1605611609613,0,17/11/2020 11:13:29,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,1,1,Screen 1,slider,response_slider_endValue,6038.174999999697,,,4,,0,1,0,,,,2,,end,,,,
15,1605611609821,17/11/2020 11:13:29,1605611609614,0,17/11/2020 11:13:29,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,1,1,Screen 1,continueButton,continue_button,6038.174999999697,,,,,0,1,0,,,,2,,end,,,,
16,1605611743862,17/11/2020 11:15:43,1605611743716,0,17/11/2020 11:15:43,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,1,Screen 1,advancementZone,continue_button,134093.39500000078,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
17,1605611767186,17/11/2020 11:16:07,1605611767145,0,17/11/2020 11:16:07,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,2,Screen 2,advancementZone,continue_button,23415.314999999304,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
18,1605611768186,17/11/2020 11:16:08,1605611768153,0,17/11/2020 11:16:08,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,3,Screen 3,advancementZone,continue_button,1002.1400000005378,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
19,1605611771858,17/11/2020 11:16:11,1605611771822,0,17/11/2020 11:16:11,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,22,3,1,Screen 1,buttonB,response_button_text,3640.1449999993783,,,"No, they are not correlated",1,1,0,0,,,,3,3,example,dataExample_Mixed_AB.png,"No, they are not correlated",,
20,1605611773436,17/11/2020 11:16:13,1605611773404,0,17/11/2020 11:16:13,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,21,4,1,Screen 1,buttonA,response_button_text,1368.1200000001118,,,"Yes, they are correlated",1,1,0,0,,,,3,3,example,dataExample_Mixed_ABX.png,"Yes, they are correlated",,
21,1605611775921,17/11/2020 11:16:15,1605611775889,0,17/11/2020 11:16:15,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,23,2,1,Screen 1,advancementZone,continue_button,2270.190000000177,,,,,0,1,0,,,,3,,start,,,,
22,1605611777125,17/11/2020 11:16:17,1605611777073,0,17/11/2020 11:16:17,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,24,5,1,Screen 1,buttonB,response_button_text,1174.8699999997625,,,"No, they are not correlated",1,1,0,0,,,,3,,trial,data3_Mixed_AX.png,"No, they are not correlated",,
23,1605611778193,17/11/2020 11:16:18,1605611778129,0,17/11/2020 11:16:18,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,25,6,1,Screen 1,buttonA,response_button_text,1047.1200000002282,,,"Yes, they are correlated",1,1,0,0,,,,3,,trial,data2_Mixed_ABX.png,"Yes, they are correlated",,
24,1605611779272,17/11/2020 11:16:19,1605611779233,0,17/11/2020 11:16:19,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,26,7,1,Screen 1,buttonA,response_button_text,1092.5900000002002,,,"Yes, they are correlated",1,1,0,0,,,,3,,trial,data1_Mixed_BX.png,"Yes, they are correlated",,
25,1605611780429,17/11/2020 11:16:20,1605611780401,0,17/11/2020 11:16:20,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,27,8,1,Screen 1,buttonB,response_button_text,1157.5149999998976,,,"No, they are not correlated",1,1,0,0,,,,3,,trial,data4_Mixed_AX.png,"No, they are not correlated",,
26,1605611780507,17/11/2020 11:16:20,1605611780414,0,17/11/2020 11:16:20,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,2,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,3,,end,,,,
27,1605611785405,17/11/2020 11:16:25,1605611785362,0,17/11/2020 11:16:25,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,2,1,Screen 1,slider,response_slider_endValue,4949.569999999832,,,16,,0,1,0,,,,3,,end,,,,
28,1605611785468,17/11/2020 11:16:25,1605611785363,0,17/11/2020 11:16:25,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,28,2,1,Screen 1,continueButton,continue_button,4949.569999999832,,,,,0,1,0,,,,3,,end,,,,
29,1605611846942,17/11/2020 11:17:26,1605611846896,0,17/11/2020 11:17:26,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,61524.945000000065,,,,,0,1,0,,,,1,,instructions_PCP,,,,
30,1605611883124,17/11/2020 11:18:03,1605611883080,0,17/11/2020 11:18:03,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,36177.14999999956,,,,,0,1,0,,,,1,,instructions_PCP,,,,
31,1605611884249,17/11/2020 11:18:04,1605611884216,0,17/11/2020 11:18:04,28606,13,task-xe1r,,7842315,BLIND,2330699,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.193,3072x1728,2051x1164,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,3,Screen 3,advancementZone,continue_button,1130.4549999994924,,,,,0,1,0,,,,1,,instructions_PCP,,,,
